row_id,platform,split,source_index,live_id,species,content,label,official_background,all_sequence_index,context_json,prompt_version,prompt_hash,input_hash,qwen_background_structured,raw_response,structured_object,structured_act,structured_evidence,valid_structure,validation_error,label_like_output,generation_seconds,total_generation_seconds,prompt_tokens,generated_tokens,total_duration_ns,load_duration_ns,attempts,error
douyin-train-002206,douyin,train,2206,56697889278,生活日杂,送杯子吗？,1,该用户可能在询问直播间的促销活动是否包含赠送杯子的福利，以此判断是否值得参与购买。,3097,"[""不敢相信你们直播间了！不敢相信你们直播间了！不敢相信你们直播间了！不敢相信你们直播间了！"", ""熙宝云南行唱歌有点害羞，是吗？"", ""这是什么茶"", ""平安喜乐，万事胜意"", ""下午好""]",structured_v2,133ee705b2b0bb058fa5500aed44e70ae548f2387162bb29892a281fac192ce7,51ce8ea910f63864f98d8054f598df8656a846e7ebf426e3424a703115617148,对象：直播间；言语行为：询问；原句证据：送杯子吗？,对象：直播间；言语行为：询问；原句证据：送杯子吗？,直播间,询问,送杯子吗？,True,,False,0.7985923000087496,0.7985940999933518,266,22,795387500,25603300,1,
douyin-train-002252,douyin,train,2252,56697889278,生活日杂,里面有茉莉花吗,1,该用户是在询问直播中展示的产品是否含有茉莉花成分或原料。,3153,"[""茶叶是属于那种的"", ""有砧板吗"", ""什么口感，介绍一下"", ""什么口感"", ""什么口感介绍一下""]",structured_v2,2d4dd79e25ba2f0d6f54aff07d4041d361e8a4a38dd82cc4bdfe2fa9cb0d9b1b,58f609ab19f7908dafa138571129b07f35bdee7d29dad368acab6dc519132ef4,对象：产品；言语行为：询问；原句证据：里面有茉莉花吗,对象：产品；言语行为：询问；原句证据：里面有茉莉花吗,产品,询问,里面有茉莉花吗,True,,False,0.8181104999966919,0.8181122000096366,240,23,815400900,51452600,1,
douyin-train-002261,douyin,train,2261,56697889278,生活日杂,你是不是胖了,0,该用户可能在委婉地询问主播展示的某款商品（如茶具或容器）是否比之前看起来更厚重或容量更大。,3163,"[""银水杯好漂亮"", ""红薯片有？"", ""看看9号链接"", ""玻璃杯子"", ""是纯香味还是用香精了啊""]",structured_v2,996fcefa1963fb43690306a872e5c5fba3606cee7581270b177e7872162528cd,9a19d59661c6e589a644956e6fa10cb5c2c28206315b1e2c05ab57fd16559465,对象：主播；言语行为：询问；原句证据：你是不是胖了,对象：主播；言语行为：询问；原句证据：你是不是胖了,主播,询问,你是不是胖了,True,,False,0.7556155000056606,0.7556176999933086,244,22,752795200,15760000,1,
douyin-train-002262,douyin,train,2262,56697889278,生活日杂,太好吃了,1,该用户想表达的含义是：对当前展示的食品味道非常满意，产生了强烈的购买欲望。,3167,"[""是纯香味还是用香精了啊"", ""你是不是胖了"", ""苹果收到货和直播间一样吗"", ""看看6号链接"", ""苹果和直播间一样吗""]",structured_v2,f19adec19b450deb81e1e4c804984f286b6d90fd8e8f86d33c308d8577bd236a,b4a6826c8449b6923c3744ec82dd88bf14897de840af96f5e48be8e950eb1d43,对象：未指明；言语行为：评价；原句证据：太好吃了,对象：未指明；言语行为：评价；原句证据：太好吃了,未指明,评价,太好吃了,True,,False,0.8887930999917444,0.8887952999793924,249,23,885812000,25015900,1,
douyin-train-002266,douyin,train,2266,56697889278,生活日杂,下午好,0,该用户可能是在礼貌性地打招呼或表示自己刚进入直播间，尚未明确表达购买意向。,3175,"[""61/1.5=40.66666667"", ""能不能讲一下美早樱桃"", ""文和友酱板鸭还返场吗"", ""有没有安吉白茶？"", ""10号链接的贝贝南瓜是粉的吗？""]",structured_v2,afbe9f68380da9d966a6f1c68399c2bf1b3c6c15e6528f2cb8c188dc20e8dc50,c828303881c5a2ffe6bb5c63928ed60fd5ae668f3a90cb48151232a7d3f2463e,对象：未指明；言语行为：问候；原句证据：下午好,对象：未指明；言语行为：问候；原句证据：下午好,未指明,问候,下午好,True,,False,0.7839856000209693,0.7839881000109017,270,22,780282000,22775200,1,
douyin-train-002289,douyin,train,2289,56697889278,生活日杂,拍不了呢,1,该用户可能是在表达自己所在的地区无法下单购买当前直播中提到的商品。,3213,"[""酸吗？"", ""东北地区发货吧"", ""没货了"", ""啥时候卖炒菜铁锅呢"", ""卖不到""]",structured_v2,cc9d175f44280af1e715e190f5c9863d9164e13ec73ed84e74389c33c13c600e,97d38231f9b79d0bbfd4e7f5bb0a50b7e6d644e61a76de014d6b6c6443ecbd78,对象：商品；言语行为：询问；原句证据：拍不了呢,对象：商品；言语行为：询问；原句证据：拍不了呢,商品,询问,拍不了呢,True,,False,0.7675303000141867,0.7675321999995504,239,21,764669700,15441400,1,
douyin-train-002301,douyin,train,2301,56697889278,生活日杂,主播就是吃呀吃,0,该用户想表达的含义是：主播一直在试吃展示的商品（苹果）。,3230,"[""筷子上一下"", ""你的衣服好好看在哪买的"", ""苹果东北地区不发货"", ""啥时候再来个珍珠专场"", ""补货啊""]",structured_v2,f3afbd11103fef6393830e7299faf7c13d518f08276f140b00783f232f633efd,2d39d0f83de7cd9c9b898eccdc476fe315254803bdc12418042d824e71604e81,对象：主播；言语行为：评价；原句证据：主播就是吃呀吃,对象：主播；言语行为：评价；原句证据：主播就是吃呀吃,主播,评价,主播就是吃呀吃,True,,False,0.8047034000046551,0.8047051000175998,245,23,802125800,26783800,1,
douyin-train-002316,douyin,train,2316,56697889278,生活日杂,中果没货,1,该用户想表达的含义是：中等大小的苹果已经售罄了。,3255,"[""沈阳为啥拍不了呢"", ""朋友们，东北黑米句句好吃"", ""没了"", ""小果看看"", ""苹果好吃""]",structured_v2,6df9fa6085129b5499b6fdf149604c506d553a4f960407ac1d614c130c60a243,1fd5712eebe134f0f7287b5307c2dfb7000a83392f1ba433bdc9a0a67871b8a6,对象：中果；言语行为：询问；原句证据：中果没货,对象：中果；言语行为：询问；原句证据：中果没货,中果,询问,中果没货,True,,False,0.8048271000152454,0.8048288999998476,240,23,802298900,32214800,1,
douyin-train-002345,douyin,train,2345,56697889278,生活日杂,在超市买的洛川苹果很好吃,0,该用户是在认可洛川苹果的品质，并暗示对直播间销售的同类产品感兴趣。,3292,"[""小米面 小米面 小米面小米面小米面小米面"", ""过年时沈阳发货了！"", ""东北是真不发呀"", ""芒果"", ""买不到苹果""]",structured_v2,1b2556348b37602cd50aef1947ea7087efcc376e0d5f505fc002b8367e425e4a,29f402dd6a17388235972e359ebc7123f115cdb3c13c7992d62bd33810e8d073,对象：苹果；言语行为：评价；原句证据：在超市买的洛川苹果很好吃,对象：苹果；言语行为：评价；原句证据：在超市买的洛川苹果很好吃,苹果,评价,在超市买的洛川苹果很好吃,True,,False,0.9409411999804433,0.9409427999926265,257,26,936372700,26831700,1,
douyin-train-002387,douyin,train,2387,56697889278,生活日杂,有吃过的吗？好吃吗,1,该用户是在询问其他观众对产品的实际体验和评价，以判断是否值得购买。,3350,"[""发货太慢"", ""甜吗"", ""今天有小番茄吗"", ""不错不错"", ""黑玉米""]",structured_v2,7c1b2d1ced3c94621a42e344102b39cbf22a4e0026f83a5a377c5792988f8525,fb5bc352e887320f4730d31a91e026a017ebcfd67aa81d6e975471f9ed6a2749,对象：小番茄；言语行为：询问；原句证据：有吃过的吗？好吃吗,对象：小番茄；言语行为：询问；原句证据：有吃过的吗？好吃吗,小番茄,询问,有吃过的吗？好吃吗,True,,False,0.8249810000124853,0.8249829999986105,238,26,821594200,17823500,1,
douyin-train-002393,douyin,train,2393,56697889278,生活日杂,这个海参和以前的海参一样吗,1,该用户是在询问当前展示的海参产品与之前售卖过的版本在品质或口感上是否有差异。,3359,"[""有玉米须吗"", ""300克"", ""有甜一点的水果玉米吗？"", ""需要放冰箱吗"", ""5天8小时，晚上不准加班""]",structured_v2,06fe6f0ef2c92813daf5d0509b5153e6fd9ce373e5cd2c5c68299372757fcc31,545049096046362cedbc406c5843a4f46cc01be79bf1649a42b88d5f95b170e1,对象：海参；言语行为：询问；原句证据：这个海参和以前的海参一样吗,对象：海参；言语行为：询问；原句证据：这个海参和以前的海参一样吗,海参,询问,这个海参和以前的海参一样吗,True,,False,0.9670562999963295,0.9670578000077512,254,29,963797100,35480200,1,
douyin-train-002430,douyin,train,2430,56697889278,生活日杂,玉米,1,该用户可能在询问直播中提到的玉米的具体品种或口感特点。,3417,"[""有杂粮米有没有"", ""黄糯玉米是不是甜度高些，？"", ""红枣红枣红枣"", ""放心购买"", ""宇辉还在云南吗？""]",structured_v2,b8ff677bb3bf7f99d2c4b2827f012c4f24ced6cafab4239712d2cae838dd3d9a,c0ffec2969fc6d82f873347d3cf053fe2c624c227e2d45afb05f9f6820644013,对象：玉米；言语行为：询问；原句证据：玉米,对象：玉米；言语行为：询问；原句证据：玉米,玉米,询问,玉米,True,,False,0.7000303999811877,0.700032699998701,242,19,696498900,29292900,1,
douyin-train-002433,douyin,train,2433,56697889278,生活日杂,甜糯吗,1,该用户是在询问所提到的玉米是否具有甜味和软糯的口感。,3423,"[""红枣链接"", ""有甜玉米没"", ""米线还有吗云南米线"", ""这个玉米是熟的吗，可以用微波炉吗"", ""玉米是冷冻的吗""]",structured_v2,6259dcd502c5c3ff97ebfb08d7c939f062f035f081f13449e73fc3465c4bc869,97b520434b75eafa9a26cfb50798323c633513a123aef3194957f0bd4fffbf59,对象：玉米；言语行为：询问；原句证据：甜糯吗,对象：玉米；言语行为：询问；原句证据：甜糯吗,玉米,询问,甜糯吗,True,,False,0.7588943999726325,0.7588960999855772,250,21,755718700,30937800,1,
douyin-train-002527,douyin,train,2527,56697889278,生活日杂,下午好,0,该用户可能是在礼貌性问候主播或观众，同时暗示自己刚进入直播间并准备参与互动。,3562,"[""荸荠什么时候开卖？"", ""这个豆角就是要烧熟"", ""不错"", ""大米"", ""香水""]",structured_v2,1a03ccc99f284b875efa224dcc7607702380ed2efe8278a9fedd5a8f3321686b,267fabd8390b4acb3f399bf736426f3d4eaea864c024015251766929fefc28b3,对象：未指明；言语行为：问候；原句证据：下午好,对象：未指明；言语行为：问候；原句证据：下午好,未指明,问候,下午好,True,,False,0.809748400002718,0.8097499000141397,233,22,806978300,32245900,1,
douyin-train-002530,douyin,train,2530,56697889278,生活日杂,直接炖肉,0,该用户想表达的含义是：询问这款产品是否适合直接用于炖肉烹饪。,3565,"[""大米"", ""香水"", ""下午好"", ""这四季豆嫩"", ""看着真有食欲""]",structured_v2,a2bb2fdf8b03e63b48f5cdcce3a23d5b20772c32736ec89b89bd00ca767f9505,d65a680f13e53b3b5c1dd3c7c140929d5a093454926510936524957f53864520,对象：肉；言语行为：推荐；原句证据：直接炖肉,对象：肉；言语行为：推荐；原句证据：直接炖肉,肉,推荐,直接炖肉,True,,False,0.7605514000169933,0.760553300002357,232,21,757849000,28686500,1,
douyin-train-002595,douyin,train,2595,56697889278,生活日杂,啥时候有蒸锅,1,该用户是在询问直播间何时会上架蒸锅产品，表达了对购买蒸锅的明确需求和兴趣。,3651,"[""不粘锅什么时候有"", ""珂岸护唇膏今天还上吗"", ""具体的是怎么操作的"", ""有没有蒸锅"", ""啥时有平底锅煎锅""]",structured_v2,6bcd0c5ea7c8f07dc1f991b535a1dae913ac9ebdd8c7bc9f811927f018de80b5,01156f2c4d86921fb4c49020bdc960879b2f52f496483ce55a87067ee4e7ce03,对象：蒸锅；言语行为：询问；原句证据：啥时候有蒸锅,对象：蒸锅；言语行为：询问；原句证据：啥时候有蒸锅,蒸锅,询问,啥时候有蒸锅,True,,False,0.8929894999891985,0.8929913000029046,252,24,886874500,29238400,1,
douyin-train-002646,douyin,train,2646,56697889278,生活日杂,甜不,1,该用户是在询问直播展示的食品（可能是青团或其他甜点）的甜度如何。,3723,"[""米线还有吗"", ""牛奶小黄车和橱窗里都有"", ""甜不甜"", ""成都成都成都着急"", ""我们这里就是冷吃的""]",structured_v2,dc2815bcbbb1f1defe362b488486488e240026c98add8243079d763e6fdaea4e,459000a3a109265528f5917baa5d6817edad7bcb33c5de2002f37414c3a75df2,对象：甜度；言语行为：询问；原句证据：甜不,对象：甜度；言语行为：询问；原句证据：甜不,甜度,询问,甜不,True,,False,0.7208761999791022,0.7208778999920469,244,21,718176100,22911700,1,
douyin-train-002671,douyin,train,2671,56697889278,生活日杂,云南米线还有嘛,1,该用户是在询问直播间是否还有云南米线这款商品在售。,3756,"[""会太甜吗"", ""深航的机票什么上？"", ""啥时候能有砧板"", ""有纯牛奶吗？"", ""纯牛奶""]",structured_v2,0ab8ff693150ffc21f16d0055191e22622801d3f9af862893962af20906a3876,901f8054f089c8357ccae1e7f53cb5c90e34090c76058520a86c456ca3f33d82,对象：云南米线；言语行为：询问；原句证据：云南米线还有嘛,对象：云南米线；言语行为：询问；原句证据：云南米线还有嘛,云南米线,询问,云南米线还有嘛,True,,False,0.8816547000024002,0.8816566999885254,244,25,878196200,27897300,1,
douyin-train-002768,douyin,train,2768,56697889278,生活日杂,我看下大果,1,该用户想表达的含义是：我想了解一下大果规格的具体情况。,3901,"[""血糖高的可以吃么？"", ""非常好"", ""小香薯的特点就是甜"", ""糯吗"", ""海南红薯老好吃了""]",structured_v2,429662a75b1223e66dc9d7963a5e47e1fc278f5b282da13e8400a6a7f182dd92,637bdefdb3529f1ba7611d44cbd1a3699e62b9205c8511c1cd8d0649a1975feb,对象：产品；言语行为：询问；原句证据：我看下大果,对象：产品；言语行为：询问；原句证据：我看下大果,产品,询问,我看下大果,True,,False,0.8291542000079062,0.8291567999986,240,22,826409300,31918800,1,
douyin-train-002776,douyin,train,2776,56697889278,生活日杂,比一下大小,1,该用户想表达的含义是：希望主播展示或比较不同规格产品（如大果和中果）的实际尺寸差异。,3913,"[""甜不"", ""口感酸不酸"", ""地瓜地瓜烤地瓜[呲牙]"", ""拔丝地瓜好吃"", ""珂岸护唇膏""]",structured_v2,e3d016a6af54d70e83b3a495499f4d174766322a37c323747b403f82231116db,8755c9d674ff0c66bb0930b9ccb3b2d8dd2edc414709ed172b22508d505cda18,对象：产品；言语行为：比较；原句证据：比一下大小,对象：产品；言语行为：比较；原句证据：比一下大小,产品,比较,比一下大小,True,,False,0.7365062999888323,0.7365084000048228,246,21,733285000,17376300,1,
douyin-train-002830,douyin,train,2830,56697889278,生活日杂,沈阳拍不了,0,该用户想表达的含义是：沈阳地区不支持购买该商品。,3983,"[""有丝？"", ""感觉好多丝？"", ""看样子有筋，没关系啦"", ""鹏鹏，我要买昨天晚上宇辉身上穿的衣服"", ""不喜欢有丝＋1""]",structured_v2,fd580743897e90f70514629612bfef6876959514cdbd0cf427c31c094f3fb02a,9d69b9726bad110cb7cbf94b5fbb8664e84b19438d51020ed828f8975fb08a2a,对象：未指明；言语行为：陈述；原句证据：沈阳拍不了,对象：未指明；言语行为：陈述；原句证据：沈阳拍不了,未指明,陈述,沈阳拍不了,True,,False,0.8438577000051737,0.8438604999973904,249,23,831125400,58269500,1,
douyin-train-002897,douyin,train,2897,56697889278,生活日杂,红的,1,该用户想表达的含义是：询问或确认直播中展示的商品是否有红色款可选。,4076,"[""好吃不"", ""一天班算是白上了，买了好多"", ""绿色"", ""还有紫色也很少见，甚至物理色"", ""都不想""]",structured_v2,4af80d62343cc0f8ff8fd4b59cfdd842f65cc12b21d0d0ab2c5483c227335c66,40278463b9312d2ec286f425c91a5dd4191d20f6ac52ca946cf8247521d3106c,对象：商品；言语行为：评价；原句证据：红的,对象：商品；言语行为：评价；原句证据：红的,商品,评价,红的,True,,False,0.6569340999994893,0.6569355999818072,240,20,654520400,25710900,1,
douyin-train-002898,douyin,train,2898,56697889278,生活日杂,这个不错,1,该用户认为当前展示的商品符合自己的喜好或需求，表达了对商品的认可和潜在的购买意向。,4077,"[""一天班算是白上了，买了好多"", ""绿色"", ""还有紫色也很少见，甚至物理色"", ""都不想"", ""红的""]",structured_v2,69d1b3a486b439da1f5e9664d6e5b263dc83789051281920b85ed90152c65702,77904aa5afd9b28ddbe459bfbee25d2b75be3961245516fe9a21cb6f08a9388d,对象：商品；言语行为：评价；原句证据：这个不错,对象：商品；言语行为：评价；原句证据：这个不错,商品,评价,这个不错,True,,False,0.7255822000151966,0.7255837000266183,240,20,722495100,29761400,1,
